call_id,customer_id,tower_id,call_type,duration_sec,cost,dropped_flag,call_date
CALL_0138497,8612-GXIDD,TOWER_025,Data,559,24.12,0,2025-09-04
CALL_0138498,8785-CJSHH,TOWER_033,Voice,841,40.06,0,2026-01-22
CALL_0138499,7576-JMYWV,TOWER_049,Voice,978,48.23,0,2025-12-25
CALL_0138500,9661-ACXBS,TOWER_043,SMS,1101,8.87,0,2025-06-02
CALL_0138501,8584-KMVXD,TOWER_047,Data,2462,41.42,0,2026-03-08
CALL_0138502,3097-NNSPB,TOWER_044,SMS,1298,2.76,0,2025-07-15
CALL_0138503,5297-MDOIR,TOWER_047,Data,45,4.56,1,2026-02-12
CALL_0138504,6794-HKIAJ,TOWER_043,Data,959,6.72,0,2025-09-21
CALL_0138505,0440-QEXBZ,TOWER_040,Voice,431,8.09,0,2025-08-17
CALL_0138506,9866-QEVEE,TOWER_003,SMS,1839,37.08,0,2025-09-28
CALL_0138507,3399-BMLVW,TOWER_009,Voice,364,35.96,0,2025-09-07
CALL_0138508,6067-NGCEU,TOWER_031,SMS,1421,2.73,0,2026-01-19
CALL_0138509,8996-ZROXE,TOWER_021,SMS,2472,28.81,0,2025-09-04
CALL_0138510,5315-CKEQK,TOWER_027,Data,1356,23.0,0,2025-12-27
CALL_0138511,6923-AQONU,TOWER_034,Voice,2642,24.18,0,2025-11-25
CALL_0138512,5214-CHIWJ,TOWER_004,SMS,1229,9.66,0,2025-12-26
CALL_0138513,0023-HGHWL,TOWER_006,SMS,1334,31.57,0,2025-10-02
CALL_0138514,2541-YGPKE,TOWER_034,SMS,2832,34.04,0,2026-02-07
CALL_0138515,9190-MFJLN,TOWER_009,Voice,2423,36.24,0,2025-10-30
CALL_0138516,5032-MIYKT,TOWER_047,Data,2756,10.28,0,2025-08-26
CALL_0138517,1628-BIZYP,TOWER_012,SMS,1332,36.24,0,2026-01-23
CALL_0138518,5781-RFZRP,TOWER_014,SMS,2905,24.38,0,2026-04-07
CALL_0138519,6356-ELRKD,TOWER_022,Voice,2137,37.75,1,2026-02-02
CALL_0138520,6096-EGVTU,TOWER_029,Voice,3333,16.99,0,2025-08-10
CALL_0138521,0825-CPPQH,TOWER_048,Voice,235,26.43,0,2026-04-06
CALL_0138522,3761-FLYZI,TOWER_027,Data,320,28.77,0,2025-04-30
CALL_0138523,2930-UOTMB,TOWER_002,SMS,2215,4.07,1,2026-02-15
CALL_0138524,9495-SKLKD,TOWER_050,Data,809,26.81,0,2025-06-30
CALL_0138525,0565-IYCGT,TOWER_003,Voice,2795,25.74,1,2026-03-18
CALL_0138526,0650-BWOZN,TOWER_019,SMS,3296,21.06,0,2025-09-30
CALL_0138527,8647-SDTWQ,TOWER_002,Voice,960,31.11,0,2026-01-18
CALL_0138528,0442-TDYUO,TOWER_023,Voice,3180,1.21,0,2025-04-28
CALL_0138529,5227-JSCFE,TOWER_023,Data,2591,8.63,1,2025-07-03
CALL_0138530,6374-AFWOX,TOWER_027,Voice,3556,24.01,0,2025-05-30
CALL_0138531,8780-YRMTT,TOWER_034,SMS,1715,32.54,0,2026-03-30
CALL_0138532,3810-PJUHR,TOWER_038,SMS,2771,40.05,0,2025-12-09
CALL_0138533,5057-RKGLH,TOWER_044,Voice,705,48.7,0,2025-09-15
CALL_0138534,6231-WFGFH,TOWER_046,Data,395,44.24,0,2025-09-21
CALL_0138535,2234-XADUH,TOWER_021,Data,1050,47.42,0,2025-04-29
CALL_0138536,1306-RPWXZ,TOWER_033,SMS,2755,21.21,0,2025-10-12
CALL_0138537,6341-AEVKX,TOWER_036,SMS,2634,1.06,0,2026-03-11
CALL_0138538,9919-KNPOO,TOWER_017,SMS,1231,35.65,0,2025-10-15
CALL_0138539,5186-PEIZU,TOWER_044,Voice,125,1.09,1,2025-08-15
CALL_0138540,3649-JPUGY,TOWER_049,SMS,1454,17.91,0,2026-02-28
CALL_0138541,4570-QHXHL,TOWER_002,Data,1390,36.52,0,2025-09-03
CALL_0138542,4385-ZKVNW,TOWER_006,Data,2115,6.39,0,2025-11-04
CALL_0138543,3320-VEOYC,TOWER_014,SMS,2944,33.27,0,2025-08-08
CALL_0138544,1544-JJMYL,TOWER_011,Data,456,19.69,0,2025-06-16
CALL_0138545,1352-HNSAW,TOWER_013,Data,2006,49.97,0,2026-02-19
CALL_0138546,9500-LTVBP,TOWER_015,Voice,647,35.17,0,2025-07-24
CALL_0138547,3635-JBPSG,TOWER_044,SMS,3532,25.32,0,2025-05-29
CALL_0138548,3633-CDBUW,TOWER_047,SMS,420,8.47,0,2025-07-15
CALL_0138549,9588-YRFHY,TOWER_045,Data,140,17.12,0,2025-08-20
CALL_0138550,4538-WNTMJ,TOWER_034,SMS,1493,7.68,0,2026-03-07
CALL_0138551,1038-ZAGBI,TOWER_043,SMS,672,22.38,0,2026-01-16
CALL_0138552,0506-LVNGN,TOWER_001,SMS,2808,38.37,0,2025-05-02
CALL_0138553,7964-YESJC,TOWER_025,Data,328,48.75,0,2026-01-08
CALL_0138554,1929-ZCBHE,TOWER_021,Voice,3034,22.63,0,2025-06-15
CALL_0138555,3640-PHQXK,TOWER_001,Voice,119,43.73,1,2025-07-27
CALL_0138556,8980-WQFWL,TOWER_019,SMS,2869,8.22,0,2025-07-30
CALL_0138557,6837-BJYDQ,TOWER_022,SMS,1353,17.03,0,2026-04-25
CALL_0138558,5060-TQUQN,TOWER_032,Voice,2252,40.24,1,2026-02-13
CALL_0138559,7005-CCBKV,TOWER_025,Voice,3315,18.58,0,2026-01-23
CALL_0138560,6696-YDAYZ,TOWER_047,Data,1810,7.76,0,2026-01-14
CALL_0138561,9786-IJYDL,TOWER_001,Data,2720,48.8,0,2025-08-13
CALL_0138562,6347-DCUIK,TOWER_039,Voice,2741,34.54,1,2026-03-18
CALL_0138563,0843-WTBXE,TOWER_009,Data,3134,23.52,0,2026-04-11
CALL_0138564,6304-IJFSQ,TOWER_006,Voice,3034,44.1,0,2026-02-10
CALL_0138565,9674-EHPPG,TOWER_006,Data,1285,27.09,0,2025-10-12
CALL_0138566,7517-LDMPS,TOWER_042,Data,2878,17.11,0,2026-01-16
CALL_0138567,5948-UJZLF,TOWER_030,SMS,882,49.56,0,2025-12-07
CALL_0138568,3247-MHJKM,TOWER_005,Voice,1612,49.64,0,2026-01-19
CALL_0138569,4513-CXYIX,TOWER_004,SMS,734,14.66,0,2025-12-12
CALL_0138570,8261-GWDBQ,TOWER_021,Data,814,22.27,0,2026-01-04
CALL_0138571,0336-KXKFK,TOWER_041,SMS,1482,4.14,1,2026-04-25
CALL_0138572,0402-OAMEN,TOWER_049,SMS,3423,23.48,0,2026-03-06
CALL_0138573,1219-NNDDO,TOWER_028,Voice,2500,9.99,0,2025-11-10
CALL_0138574,7520-HQWJU,TOWER_001,SMS,3336,11.65,0,2025-11-28
CALL_0138575,6661-HBGWL,TOWER_049,Voice,1010,44.66,0,2026-02-08
CALL_0138576,4847-QNOKA,TOWER_027,Data,3034,4.04,0,2025-06-27
CALL_0138577,4486-EFAEB,TOWER_021,SMS,1443,1.56,0,2025-12-30
CALL_0138578,3736-BLEPA,TOWER_028,Voice,1606,25.11,0,2025-12-29
CALL_0138579,7083-MIOPC,TOWER_034,Data,1205,44.67,0,2025-06-12
CALL_0138580,0617-FHSGK,TOWER_048,Data,1797,30.86,1,2025-09-27
CALL_0138581,8679-JOEVF,TOWER_029,Data,2261,15.78,1,2025-06-20
CALL_0138582,7244-QWYHG,TOWER_035,SMS,1434,20.06,0,2025-12-21
CALL_0138583,5527-ACHSO,TOWER_009,Voice,1297,30.78,0,2025-07-19
CALL_0138584,5868-CZJDR,TOWER_040,Voice,3224,26.66,0,2025-11-12
CALL_0138585,9481-SFCQY,TOWER_010,SMS,2051,18.86,0,2025-08-07
CALL_0138586,6513-EECDB,TOWER_001,SMS,3204,29.76,0,2025-12-31
CALL_0138587,7969-FFOWG,TOWER_012,SMS,1757,23.81,0,2026-02-11
CALL_0138588,1264-FUHCX,TOWER_013,Voice,524,14.56,0,2025-07-18
CALL_0138589,4791-QRGMF,TOWER_041,Voice,3492,42.33,0,2026-02-10
CALL_0138590,1074-AMIOH,TOWER_013,Data,2325,47.88,0,2026-02-07
CALL_0138591,3389-KTRXV,TOWER_018,Data,2198,47.09,1,2025-07-15
CALL_0138592,1867-BDVFH,TOWER_046,SMS,497,30.3,0,2026-01-02
CALL_0138593,7868-TMWMZ,TOWER_048,Voice,57,12.37,0,2026-01-16
CALL_0138594,6725-TPKJO,TOWER_026,Voice,2138,49.89,0,2026-04-14
CALL_0138595,5233-GEEAX,TOWER_039,SMS,1620,32.87,0,2025-07-25
CALL_0138596,7398-HPYZQ,TOWER_032,Voice,927,23.41,0,2026-01-20
CALL_0138597,6954-OOYZZ,TOWER_029,SMS,1735,48.08,0,2025-12-28
CALL_0138598,4020-KIUDI,TOWER_004,Voice,1949,45.18,0,2025-06-20
CALL_0138599,8048-DSDFQ,TOWER_019,Voice,2027,13.87,0,2025-08-28
CALL_0138600,6388-TABGU,TOWER_009,SMS,2551,25.98,0,2026-04-06
CALL_0138601,3798-EPWRR,TOWER_033,Voice,3263,29.33,0,2025-08-30
CALL_0138602,5016-ETTFF,TOWER_018,Voice,1758,2.1,0,2026-02-20
CALL_0138603,6047-SUHPR,TOWER_027,Data,1248,1.29,0,2025-06-13
CALL_0138604,4760-XOHVN,TOWER_027,SMS,1669,47.38,1,2025-09-16
CALL_0138605,0854-UYHZD,TOWER_003,Voice,2403,2.52,0,2026-01-10
CALL_0138606,6143-JQKEA,TOWER_011,Data,2360,24.1,0,2025-07-08
CALL_0138607,2595-KIWPV,TOWER_045,SMS,2369,22.76,0,2025-06-16
CALL_0138608,2506-TNFCO,TOWER_006,Data,3290,34.17,0,2025-07-22
CALL_0138609,2408-PSJVE,TOWER_046,Voice,2264,46.64,0,2025-05-09
CALL_0138610,9451-LPGOO,TOWER_019,Voice,1238,22.36,0,2025-12-29
CALL_0138611,9611-CTWIH,TOWER_018,Data,2437,17.54,0,2025-10-11
CALL_0138612,5313-FPXWG,TOWER_012,SMS,882,5.65,0,2025-08-19
CALL_0138613,3785-NRHYR,TOWER_010,Voice,1356,1.9,0,2025-06-15
CALL_0138614,5173-ZXXXL,TOWER_047,Voice,606,2.61,0,2026-04-12
CALL_0138615,8815-LMFLX,TOWER_001,SMS,924,34.32,0,2025-11-18
CALL_0138616,6651-RLGGM,TOWER_009,Data,892,30.91,0,2025-11-18
CALL_0138617,7407-SUJIZ,TOWER_007,SMS,3435,17.03,1,2025-09-02
CALL_0138618,4475-NVTLU,TOWER_013,Voice,2061,13.04,0,2025-11-01
CALL_0138619,4623-ZKHLY,TOWER_021,Data,2839,20.55,0,2026-01-05
CALL_0138620,0556-FJEGU,TOWER_046,Data,360,34.52,0,2025-09-17
CALL_0138621,0188-GWFLE,TOWER_049,Voice,3258,12.2,0,2025-09-27
CALL_0138622,5514-YQENT,TOWER_007,Data,2244,25.85,0,2025-08-01
CALL_0138623,1958-RNRKS,TOWER_020,Data,2962,34.44,0,2025-05-19
CALL_0138624,0454-OKRCT,TOWER_020,SMS,249,24.18,0,2026-01-30
CALL_0138625,3571-DPYUH,TOWER_022,SMS,1857,43.74,0,2025-06-04
CALL_0138626,9348-YVOMK,TOWER_023,SMS,736,30.22,0,2025-12-15
CALL_0138627,5394-MEITZ,TOWER_028,Voice,3117,7.32,0,2025-06-25
CALL_0138628,2074-GUHPQ,TOWER_047,SMS,161,26.14,0,2025-07-01
CALL_0138629,6284-KMNUF,TOWER_026,SMS,3098,17.21,0,2025-09-04
CALL_0138630,5293-WXJAK,TOWER_035,Data,2980,45.77,0,2025-06-05
CALL_0138631,0402-OAMEN,TOWER_043,Voice,1645,37.25,0,2026-01-15
CALL_0138632,6296-DDOOR,TOWER_026,Data,3202,45.7,0,2026-03-27
CALL_0138633,9095-HFAFX,TOWER_024,Voice,2923,15.55,0,2026-04-21
CALL_0138634,5515-RUGKN,TOWER_010,Voice,277,12.82,0,2026-01-16
CALL_0138635,3181-VTHOE,TOWER_006,SMS,2745,35.93,0,2025-11-01
CALL_0138636,7064-JHXCE,TOWER_035,Voice,1751,29.69,0,2025-12-05
CALL_0138637,1024-VRZHF,TOWER_042,Voice,1122,24.76,1,2025-06-06
CALL_0138638,6568-POCUI,TOWER_028,Data,1787,22.57,0,2026-01-18
CALL_0138639,3866-MDTUB,TOWER_005,Voice,844,29.9,0,2026-04-04
CALL_0138640,6211-WHMYA,TOWER_031,Voice,2460,30.08,0,2025-05-24
CALL_0138641,5789-LDFXO,TOWER_049,Voice,3410,27.25,0,2026-03-08
CALL_0138642,4871-JTKJF,TOWER_003,Data,2050,37.5,0,2025-07-03
CALL_0138643,5552-ZNFSJ,TOWER_049,Voice,420,19.32,1,2026-01-17
CALL_0138644,9342-VNIMQ,TOWER_033,Voice,809,40.38,0,2026-02-08
CALL_0138645,7587-RZNME,TOWER_036,SMS,3217,7.08,0,2025-08-18
CALL_0138646,2484-DGXPZ,TOWER_004,Voice,3402,46.27,0,2025-12-29
CALL_0138647,0947-MUGVO,TOWER_024,Data,1924,9.06,0,2026-04-18
CALL_0138648,6016-NXBNJ,TOWER_031,SMS,1093,10.71,0,2025-06-01
CALL_0138649,4349-GFQHK,TOWER_024,SMS,878,33.72,0,2025-07-09
CALL_0138650,0020-INWCK,TOWER_035,Voice,2065,29.72,0,2025-12-25
CALL_0138651,0829-DDVLK,TOWER_038,SMS,1436,23.93,0,2025-09-09
CALL_0138652,0504-HHAPI,TOWER_028,SMS,1952,11.52,0,2026-03-23
CALL_0138653,7234-KMNRQ,TOWER_012,SMS,1320,9.51,0,2026-03-26
CALL_0138654,9254-RBFON,TOWER_045,Data,2206,20.86,0,2026-03-07
CALL_0138655,4786-UKSNZ,TOWER_022,Data,727,1.15,1,2025-11-04
CALL_0138656,1028-FFNJK,TOWER_018,SMS,732,23.77,0,2025-09-24
CALL_0138657,8058-DMYRU,TOWER_027,Data,3524,21.56,0,2025-07-01
CALL_0138658,2212-LYASK,TOWER_023,SMS,866,18.56,0,2026-04-24
CALL_0138659,1663-MHLHE,TOWER_024,Voice,177,46.76,0,2025-07-03
CALL_0138660,5275-SQEIZ,TOWER_037,SMS,1891,47.3,1,2025-05-06
CALL_0138661,8931-GJJIQ,TOWER_026,SMS,1744,6.17,1,2025-11-24
CALL_0138662,4039-HEUNW,TOWER_031,Voice,424,18.63,0,2025-04-30
CALL_0138663,7190-XHTWJ,TOWER_007,Data,2411,3.32,0,2025-05-16
CALL_0138664,0017-DINOC,TOWER_019,Data,721,26.03,0,2026-04-07
CALL_0138665,0004-TLHLJ,TOWER_050,Voice,3444,41.86,0,2025-08-10
CALL_0138666,2379-ENZGV,TOWER_022,Data,393,15.29,0,2025-10-11
CALL_0138667,8204-YJCLA,TOWER_025,Data,829,43.47,0,2026-03-12
CALL_0138668,4139-JPIAM,TOWER_010,Voice,3271,47.69,0,2025-05-26
CALL_0138669,4390-KYULV,TOWER_012,SMS,663,6.68,0,2026-03-22
CALL_0138670,6603-YRDCJ,TOWER_010,SMS,2466,35.23,1,2025-08-10
CALL_0138671,1465-WCZVT,TOWER_019,SMS,1456,24.08,0,2025-08-14
CALL_0138672,3794-NFNCH,TOWER_047,SMS,22,6.76,0,2025-05-02
CALL_0138673,9769-TSBZE,TOWER_009,Voice,3290,37.12,0,2025-05-27
CALL_0138674,7722-CVFXN,TOWER_039,SMS,2972,49.26,0,2025-08-15
CALL_0138675,8624-GIOUT,TOWER_007,Data,2530,4.72,0,2025-12-21
CALL_0138676,2101-RANCD,TOWER_035,Data,3572,36.01,1,2025-10-18
CALL_0138677,4742-TXUEX,TOWER_013,Data,2272,37.27,0,2025-11-22
CALL_0138678,1098-KFQEC,TOWER_011,Data,1955,47.91,0,2025-09-03
CALL_0138679,7394-LWLYN,TOWER_024,Voice,3196,33.77,0,2025-05-22
CALL_0138680,0817-HSUSE,TOWER_022,SMS,544,18.51,0,2025-12-25
CALL_0138681,9488-HGMJH,TOWER_024,Data,1809,16.89,0,2025-10-19
CALL_0138682,6088-BXMRG,TOWER_011,Voice,2842,5.48,0,2026-04-14
CALL_0138683,6194-HBGQN,TOWER_008,Voice,1489,19.5,1,2025-05-15
CALL_0138684,0231-LXVAP,TOWER_025,Voice,2515,18.24,1,2026-01-12
CALL_0138685,7109-CQYUZ,TOWER_013,Voice,88,25.0,0,2025-04-28
CALL_0138686,8044-BGWPI,TOWER_027,Voice,2076,43.71,0,2026-03-19
CALL_0138687,2568-OIADY,TOWER_009,Voice,1073,12.28,1,2026-04-16
CALL_0138688,2969-QWUBZ,TOWER_046,Data,148,41.16,0,2025-06-13
CALL_0138689,6265-SXWBU,TOWER_028,Data,584,20.26,0,2025-09-29
CALL_0138690,0973-KYVNF,TOWER_026,Voice,2811,10.31,1,2025-10-09
CALL_0138691,2272-UOINI,TOWER_018,Data,517,23.33,0,2025-05-12
CALL_0138692,4248-HCETZ,TOWER_045,Voice,3047,47.03,1,2025-09-17
CALL_0138693,4280-DLSHD,TOWER_049,SMS,750,16.54,0,2025-10-21
CALL_0138694,5986-WWXDV,TOWER_040,SMS,139,48.76,0,2025-08-26
CALL_0138695,7657-DYEPJ,TOWER_041,SMS,3496,5.37,1,2025-05-17
CALL_0138696,2080-SRCDE,TOWER_007,SMS,2999,3.82,0,2025-05-30
CALL_0138697,2999-AANRQ,TOWER_028,SMS,2126,36.54,1,2025-11-25
CALL_0138698,6987-XQSJT,TOWER_006,SMS,215,48.92,0,2025-11-02
CALL_0138699,2391-IPLOP,TOWER_035,Data,308,5.8,0,2025-06-08
CALL_0138700,9013-AQORL,TOWER_026,Voice,1659,18.71,0,2025-08-12
CALL_0138701,9685-WKZGT,TOWER_034,Data,2516,16.41,0,2026-04-05
CALL_0138702,3164-YAXFY,TOWER_001,Voice,1994,11.72,0,2026-03-15
CALL_0138703,1730-VFMWO,TOWER_010,Data,471,39.95,0,2025-11-03
CALL_0138704,8631-WUXGY,TOWER_033,Voice,1265,36.05,0,2026-04-15
CALL_0138705,3161-ONRWK,TOWER_006,Data,488,21.82,0,2025-11-29
CALL_0138706,8812-ZRHFP,TOWER_018,Data,2312,29.55,0,2026-01-26
CALL_0138707,9867-XOBQA,TOWER_007,SMS,3452,30.27,0,2025-06-08
CALL_0138708,2043-WVTQJ,TOWER_003,Voice,1427,17.59,0,2025-10-10
CALL_0138709,6296-DDOOR,TOWER_032,Data,1551,30.44,0,2026-03-21
CALL_0138710,1394-SUIUH,TOWER_005,Data,2272,11.02,0,2025-07-01
CALL_0138711,7109-CQYUZ,TOWER_032,Data,3424,23.19,0,2025-11-08
CALL_0138712,6844-DZKRF,TOWER_011,Voice,2342,49.01,0,2025-09-08
CALL_0138713,4661-NJEUX,TOWER_046,SMS,2,42.35,0,2026-01-14
CALL_0138714,5366-OBVMR,TOWER_020,Voice,288,7.89,0,2025-10-13
CALL_0138715,3315-TOTBP,TOWER_024,SMS,79,27.84,0,2025-09-28
CALL_0138716,4086-ATNFV,TOWER_006,Voice,1817,11.93,0,2026-01-16
CALL_0138717,5804-LEPIM,TOWER_001,Voice,3587,40.24,1,2025-11-22
CALL_0138718,3643-AHCFP,TOWER_023,Voice,3420,29.72,1,2025-05-08
CALL_0138719,1763-WQFUK,TOWER_033,Data,3019,25.04,0,2025-08-06
CALL_0138720,1561-BWHIN,TOWER_003,SMS,2721,15.8,1,2025-12-10
CALL_0138721,9330-VOFSZ,TOWER_017,Voice,1794,39.58,0,2025-06-19
CALL_0138722,3079-BCHLN,TOWER_016,SMS,3288,17.89,0,2026-03-21
CALL_0138723,5868-CZJDR,TOWER_042,Voice,308,48.36,0,2025-07-26
CALL_0138724,7402-EYFXX,TOWER_012,Data,2445,21.96,0,2025-08-24
CALL_0138725,4737-HOBAX,TOWER_019,Data,1324,1.47,0,2026-02-05
CALL_0138726,6685-GBWJZ,TOWER_033,SMS,1261,12.03,0,2025-12-04
CALL_0138727,9677-AVKED,TOWER_034,Voice,1266,24.26,0,2026-01-19
CALL_0138728,2692-AQCPF,TOWER_021,Voice,1998,18.83,0,2025-09-12
CALL_0138729,9803-FTJCG,TOWER_005,Voice,511,33.31,0,2025-05-16
CALL_0138730,4293-ETKAP,TOWER_048,SMS,1074,17.03,0,2026-02-17
CALL_0138731,6741-QRLUP,TOWER_017,Data,591,10.22,0,2025-05-13
CALL_0138732,3896-ZVNET,TOWER_040,Voice,608,23.41,0,2026-02-04
CALL_0138733,8063-GBATB,TOWER_047,SMS,1148,6.3,0,2025-08-31
CALL_0138734,4785-NKHCX,TOWER_040,Voice,111,13.05,0,2025-09-06
CALL_0138735,1478-VPOAD,TOWER_019,Data,224,5.56,0,2025-06-27
CALL_0138736,9278-VZKCD,TOWER_038,SMS,2726,6.9,0,2025-05-01
CALL_0138737,9625-QNLUX,TOWER_004,SMS,981,24.55,0,2025-06-30
CALL_0138738,1465-VINDH,TOWER_042,Data,2646,47.56,0,2025-06-05
CALL_0138739,2815-CPTUL,TOWER_033,Voice,3218,32.9,0,2025-05-23
CALL_0138740,2039-JONDJ,TOWER_033,SMS,3551,35.1,0,2025-06-26
CALL_0138741,2673-ZALNP,TOWER_005,Voice,3279,16.5,0,2025-08-09
CALL_0138742,6870-ECSHE,TOWER_026,SMS,2031,31.19,0,2026-03-12
CALL_0138743,5038-ETMLM,TOWER_031,Voice,184,38.35,0,2026-03-23
CALL_0138744,0277-BKSQP,TOWER_038,Voice,366,23.87,0,2025-06-05
CALL_0138745,5248-RPYWW,TOWER_048,SMS,1010,13.15,0,2026-01-02
CALL_0138746,6100-FJZDG,TOWER_036,SMS,3092,24.11,0,2025-06-14
CALL_0138747,9367-TCUYN,TOWER_006,Data,106,29.12,0,2025-05-29
CALL_0138748,3896-ZVNET,TOWER_035,SMS,322,30.54,0,2026-01-02
CALL_0138749,9223-UCPVT,TOWER_033,Voice,2259,8.96,1,2026-01-22
CALL_0138750,3658-KIBGF,TOWER_036,Data,2543,41.38,0,2025-05-11
CALL_0138751,2662-NNTDK,TOWER_040,SMS,2562,28.65,1,2026-01-20
CALL_0138752,3778-FOAQW,TOWER_027,Data,778,16.01,0,2026-01-01
CALL_0138753,6652-YFFJO,TOWER_021,Voice,1907,48.44,0,2025-08-28
CALL_0138754,5816-JMLGY,TOWER_002,Data,2471,30.05,0,2025-12-18
CALL_0138755,8550-XSXUQ,TOWER_005,Voice,3468,49.11,0,2025-12-25
CALL_0138756,4612-THJBS,TOWER_033,Voice,699,27.3,0,2025-11-03
CALL_0138757,7996-MHXLW,TOWER_039,Data,937,39.64,0,2026-02-13
CALL_0138758,3429-IFLEM,TOWER_009,SMS,2239,10.14,0,2026-01-04
CALL_0138759,0608-JDVEC,TOWER_003,SMS,2313,6.76,0,2025-12-01
CALL_0138760,2516-XSJKX,TOWER_026,Data,629,12.17,0,2025-06-06
CALL_0138761,9356-AXGMP,TOWER_029,SMS,564,19.29,0,2025-06-28
CALL_0138762,2272-WUSPA,TOWER_020,Voice,2959,47.73,0,2026-02-09
CALL_0138763,8221-HVAYI,TOWER_044,SMS,1175,38.32,0,2025-09-17
CALL_0138764,3088-LHEFH,TOWER_002,SMS,2098,20.72,0,2025-09-20
CALL_0138765,7537-CBQUZ,TOWER_046,SMS,2565,35.53,0,2026-04-17
CALL_0138766,5461-QKNTN,TOWER_026,Data,2579,41.12,0,2025-11-08
CALL_0138767,2606-RMDHZ,TOWER_006,Data,229,36.95,0,2025-08-08
CALL_0138768,2587-EKXTS,TOWER_038,SMS,2980,17.73,0,2025-05-29
CALL_0138769,2834-JRTUA,TOWER_033,Voice,3345,27.44,1,2026-02-07
CALL_0138770,4298-OYIFC,TOWER_043,Data,2987,30.27,0,2026-04-11
CALL_0138771,2761-OCIAX,TOWER_035,Voice,1717,5.52,0,2026-03-18
CALL_0138772,4583-PARNH,TOWER_023,Data,3310,4.57,0,2025-07-12
CALL_0138773,5884-GCYMI,TOWER_035,Voice,948,17.82,1,2025-09-14
CALL_0138774,3190-FZATL,TOWER_020,Data,426,4.02,0,2026-02-11
CALL_0138775,0859-YGKFW,TOWER_002,Voice,2893,28.2,0,2026-04-02
CALL_0138776,5014-WUQMG,TOWER_037,Voice,1628,22.4,0,2025-08-13
CALL_0138777,9489-JMTTN,TOWER_036,Voice,1610,23.69,0,2025-04-28
CALL_0138778,5215-LNLDJ,TOWER_001,SMS,3200,34.15,0,2025-10-03
CALL_0138779,0564-MUUQK,TOWER_016,Data,2887,42.04,0,2025-10-21
CALL_0138780,8204-YJCLA,TOWER_012,Voice,2209,45.41,0,2025-11-02
CALL_0138781,8663-UPDGF,TOWER_030,Voice,1021,4.96,0,2025-08-26
CALL_0138782,8676-TRMJS,TOWER_016,SMS,972,31.79,1,2025-07-29
CALL_0138783,1704-NRWYE,TOWER_014,SMS,1759,35.37,1,2026-01-01
CALL_0138784,9127-QRZMH,TOWER_008,Voice,1922,15.52,1,2025-12-05
CALL_0138785,6778-JFCMK,TOWER_039,Data,928,35.06,0,2026-01-04
CALL_0138786,4915-BFSXL,TOWER_002,Voice,72,25.47,0,2026-04-20
CALL_0138787,7609-YBPXG,TOWER_032,Voice,2750,44.66,0,2025-12-05
CALL_0138788,3623-FQBOX,TOWER_003,Voice,2639,49.05,0,2025-05-16
CALL_0138789,0310-SUCIN,TOWER_034,SMS,3088,28.39,0,2025-07-12
CALL_0138790,8069-RHUXK,TOWER_036,Data,1560,19.64,0,2025-12-11
CALL_0138791,8738-JOKAR,TOWER_003,Voice,2861,8.47,0,2025-08-08
CALL_0138792,9796-BPKIW,TOWER_005,Data,3569,26.32,0,2025-08-01
CALL_0138793,8388-DMKAE,TOWER_030,SMS,10,35.49,0,2025-05-15
CALL_0138794,8634-CILSZ,TOWER_003,SMS,3171,29.39,1,2025-11-08
CALL_0138795,8597-CTXVJ,TOWER_023,SMS,3332,28.81,0,2025-07-24
CALL_0138796,7595-EUIVN,TOWER_007,Data,1165,34.91,0,2025-09-18
CALL_0138797,1226-IENZN,TOWER_047,SMS,3527,42.9,0,2025-07-11
CALL_0138798,8705-WZCYL,TOWER_027,SMS,584,4.18,0,2025-10-25
CALL_0138799,9103-CXVOK,TOWER_026,Data,426,4.66,0,2025-06-23
CALL_0138800,4568-TTZRT,TOWER_006,SMS,3401,14.38,0,2025-11-07
CALL_0138801,1841-YSJGV,TOWER_011,Voice,1553,35.13,0,2025-05-05
CALL_0138802,1568-LJSZU,TOWER_013,SMS,3067,26.45,0,2026-02-12
CALL_0138803,6408-WHTEF,TOWER_026,Data,2844,22.3,0,2025-10-08
CALL_0138804,3410-MHHUM,TOWER_007,Data,352,18.69,0,2025-12-19
CALL_0138805,5917-RYRMG,TOWER_027,SMS,1468,29.19,0,2025-06-24
CALL_0138806,6242-FEGFD,TOWER_004,SMS,3273,31.51,0,2026-02-01
CALL_0138807,3587-PMCOY,TOWER_011,Data,2891,19.14,0,2026-03-13
CALL_0138808,4987-GQWPO,TOWER_015,Data,2854,4.89,0,2025-08-30
CALL_0138809,6034-ZRYCV,TOWER_045,Voice,2442,47.18,0,2025-08-30
CALL_0138810,6402-EJMWF,TOWER_020,Data,2492,26.41,0,2025-12-03
CALL_0138811,9839-ETQOE,TOWER_043,SMS,2908,38.79,0,2025-05-31
CALL_0138812,7945-PRBVF,TOWER_034,Voice,462,41.2,0,2026-04-26
CALL_0138813,8069-RHUXK,TOWER_010,Voice,3594,23.42,0,2026-02-12
CALL_0138814,5371-VYLSX,TOWER_012,Voice,2599,46.29,0,2026-04-02
CALL_0138815,2307-FYNNL,TOWER_023,Data,1206,30.99,0,2026-01-16
CALL_0138816,3097-IDVPU,TOWER_012,SMS,684,3.32,0,2025-10-06
CALL_0138817,4635-EJYPD,TOWER_020,Data,3156,0.85,0,2025-09-05
